,ReportDate,TotalCases,perc0to9,perc10to19,perc20to29,perc30to39,perc40to49,perc50to59,perc60to69,perc70to79,perc80plus,percMale,percFemale
364,03/03/2021 03:00:00 PM,383956,0.0001565843728795866,0.00016259721958754506,0.000501562007394457,0.0011374493835024342,0.0035426841851826374,0.010104848600003455,0.03138315515525732,0.0885433053170929,0.24669933306111339,0.02187720150945045,0.018576699212817974
365,03/04/2021 03:00:00 PM,384765,0.00015611990008326394,0.00016216216216216215,0.00050044324973548,0.0011353315168029065,0.003536359266634622,0.010083772882407695,0.031312051321215825,0.08846222860218912,0.24648222418598328,0.0218407716200752,0.018543638667362302
366,03/05/2021 03:00:00 PM,385678,0.00015557745164134211,0.0001616118084361364,0.0004991443240159727,0.0011326396544693962,0.003529149749019205,0.01007825264425144,0.0312396736229379,0.08841436117826126,0.2463866458573658,0.02178888484182944,0.01853954027888624
367,03/06/2021 03:00:00 PM,386610,0.0001552072016141549,0.00016110842597067828,0.0004979229499800831,0.001129722238958848,0.0035383405695531777,0.010073275788100836,0.031177126634898102,0.08846394424090787,0.24637288135593222,0.021756106025768947,0.018530973976518532
368,03/07/2021 03:00:00 PM,387319,0.00015478278815395728,0.00016069850282561534,0.0004969684921975947,0.0011280909692557607,0.0035483981029717834,0.010092010349022497,0.031174877906829625,0.08863413328575252,0.24615801232144066,0.02177231635359714,0.01851531919304602
369,03/08/2021 03:00:00 PM,388035,0.00015443220426232884,0.00016029922522041144,0.0004958068902991841,0.0011262952395254542,0.0035431997819569366,0.010112590260429143,0.031163190060104047,0.08847626680915487,0.24602906387293005,0.021762156436777882,0.018493612954396544
370,03/09/2021 03:00:00 PM,388666,0.0001541465419792416,0.00015986358307577535,0.0004950635095759428,0.0011395498777982697,0.0035538778078185312,0.010146561443066516,0.031201130000504465,0.08869317676363313,0.24658829887852993,0.021786504126436162,0.018531454770853422
371,03/10/2021 03:00:00 PM,389566,0.00015372002459520392,0.0001594048884165781,0.0004936599952044458,0.001137094722982779,0.003546219628071128,0.010122526882636628,0.031211457625412168,0.08874872296006751,0.24684441444481944,0.021791884809711108,0.018506064785953062
372,03/11/2021 03:00:00 PM,390490,0.00015307684457597714,0.00015886464732048296,0.0004926108374384236,0.0011346162459131422,0.0035378156950369014,0.010134330896106105,0.03126491047437282,0.08867104329311569,0.24669811320754717,0.021783814824157012,0.018480693968916384
373,03/12/2021 03:00:00 PM,391480,0.0001525165226232842,0.00015821950319075997,0.0004911867070843157,0.0011319124852925844,0.0035472972972972975,0.010142125436721957,0.031304042707837286,0.08878256246677299,0.24670166935918147,0.021770433535139418,0.01847391128027479
374,03/13/2021 03:00:00 PM,392581,0.0001517143724082128,0.0001576955424726661,0.0004897365217512978,0.0011287855158995381,0.003537676252084702,0.010131420936014749,0.03130626125225045,0.08870611125851242,0.246554158542325,0.02173031140908072,0.018441914061167713
375,03/14/2021 02:00:00 PM,393441,0.0001511258878645912,0.00015723270440251572,0.000488615264340858,0.001126593536910762,0.0035308953341740227,0.010158108769383932,0.03131940805070999,0.0886131838050245,0.2466232108057254,0.02170844850634583,0.018426682224815246
376,03/15/2021 02:00:00 PM,394058,0.00015076134479119553,0.00015689555985565608,0.00048789327683064525,0.0011249259917110717,0.0035262707168404613,0.010156131574958314,0.03132398016397119,0.08859587228788146,0.24662502518637922,0.021681917025993844,0.01842456608811749
377,03/16/2021 02:00:00 PM,394716,0.0001504664459825459,0.0001565516881490372,0.0004871056184153758,0.0011229480341021587,0.0035208315868890936,0.010206655344621748,0.03142494588340673,0.08884388482873998,0.24672796832002147,0.021712132470013797,0.018444371194788072
378,03/17/2021 02:00:00 PM,395633,0.0001498651213907483,0.00015607928827844546,0.0004861381187843769,0.0011197878296743775,0.003547760894303501,0.010202369366043561,0.03147495407833987,0.08904320309409748,0.2466148277248961,0.021712658040195683,0.018446775683531876
379,03/18/2021 02:00:00 PM,396746,0.0001492240350179069,0.00015559762454293199,0.00048467727417501004,0.0011172034633307364,0.0035539093002302535,0.010190763052208835,0.03145027590131888,0.08899903500307045,0.246719335832887,0.021684966216216215,0.018431690351461125
380,03/19/2021 02:00:00 PM,397898,0.00014863258026159333,0.0001549666821633349,0.000482931810028424,0.0011137326162458418,0.0035620360198408735,0.010231843901787652,0.031401204700306114,0.08908549404344779,0.2468904640898756,0.021670718743750855,0.01841998922413793
381,03/20/2021 02:00:00 PM,399016,0.00014806771630225556,0.00015436466078365792,0.0004811922569291685,0.0011106726876817631,0.003603693370532749,0.010253337328140084,0.03150168715056279,0.08915135608048994,0.2472608230892571,0.02166555601614029,0.018442023249231183
382,03/21/2021 02:00:00 PM,400023,0.00014736221632773356,0.00015380671622660855,0.0004799583121923124,0.0011081948089822105,0.0035947983102791355,0.010262882574688211,0.03150728698173954,0.08912274573162744,0.2473297730307076,0.02163240097144293,0.018433532567343168
383,03/22/2021 02:00:00 PM,400705,0.00014685725474838457,0.00015347231103721704,0.0004791763642835629,0.0011209456705293193,0.0036053915488299016,0.010263297519564929,0.03154225680551805,0.08916503161107478,0.2473161298926452,0.02163246751210948,0.018435359200481546
384,03/23/2021 02:00:00 PM,401427,0.00014640573910497292,0.00015309637416753848,0.00047819433817903597,0.001118925831202046,0.0036330008587092937,0.01024647829037758,0.03159778398784135,0.08923827359435564,0.24708624708624707,0.02161759030363718,0.01843241052054272
385,03/24/2021 02:00:00 PM,402600,0.00014573718727228565,0.0001525514225420152,0.00047676129243175505,0.0011153924153315758,0.0036735030063421463,0.010251246327049424,0.031605191757717976,0.08915537017726799,0.24733830183657174,0.02158662471723134,0.018439884929031643
386,03/25/2021 02:00:00 PM,403982,0.00014510979974847636,0.00015182954602965736,0.00047480804189163525,0.0011122667128907378,0.003661079279604669,0.010217344806594383,0.03147918037180518,0.08911148692597892,0.2469775474956822,0.02152504949776612,0.018380053448569966
387,03/26/2021 02:00:00 PM,405343,0.00014439043172739086,0.00015114873035066505,0.00047283240117802815,0.001108743232346504,0.0036667812535808413,0.010219313354001608,0.031530874993927024,0.08904761904761904,0.2467842461212041,0.02151665280439735,0.018331035264340895
388,03/27/2021 02:00:00 PM,406709,0.0001436643999616895,0.0001504475815551265,0.0004710252200360671,0.0011052261407512667,0.003670772493678114,0.010205583631813944,0.03161413793938807,0.08898103753617555,0.24657352843805866,0.021479910208620796,0.018302812957393836
389,03/28/2021 02:00:00 PM,408044,0.00014283673760891302,0.00014972301242701004,0.00046947727059328513,0.0011017628205128205,0.0036600839379249766,0.010224882177394368,0.03151564914992272,0.08876632050674366,0.24646117211271332,0.021427361961301447,0.018249801785571867
390,03/29/2021 02:00:00 PM,409075,0.00014219357285050717,0.0001492797253253054,0.00046825874640444177,0.0010993717875499714,0.0036512933692512415,0.01023063660908884,0.0315112385265846,0.08857929136566907,0.2465300727032386,0.021412377623451263,0.018209983432705898
391,03/30/2021 02:00:00 PM,409978,0.00014184397163120567,0.00014887968040495274,0.0004671213314292578,0.0010969285999202234,0.0036592671750781238,0.010270638629283489,0.031458944634181536,0.08862553136673966,0.2465662968832541,0.02141314503653101,0.018186318694919133
392,03/31/2021 02:00:00 PM,411344,0.00014112334180073385,0.00014828361713170056,0.00046556173348586024,0.001093035800471283,0.0036481033091202582,0.01026694045174538,0.0314358334931901,0.08861464626987188,0.2465861864239066,0.021392768999821895,0.01814000903043816
393,04/01/2021 02:00:00 PM,412928,0.0001404231417337577,0.00014762326542663124,0.00046356387910254034,0.0011170340624690695,0.0036351353524955365,0.010291346571966951,0.03139259860955157,0.08857350489462659,0.24645985641836266,0.0213450959515299,0.018118344127996736
394,04/02/2021 02:00:00 PM,414385,0.00013970382788488405,0.00014701558365186709,0.0004617170597857633,0.0011131307153626128,0.003622897997787788,0.010270070767206381,0.03140263515284363,0.08857142857142856,0.24649786254521538,0.02131883787074318,0.01808370064406435
395,04/03/2021 02:00:00 PM,415660,0.00013904982618771726,0.0001464307504575961,0.00046016907926741085,0.0011376404494382022,0.003613629459074847,0.010286683304537018,0.03144310295655481,0.08857313026461329,0.24678055190538764,0.021339927876382538,0.018055197317513542
396,04/04/2021 02:00:00 PM,417329,0.0001381533502187428,0.00014569825890580607,0.00045797731049553145,0.0011330097494789554,0.0036017084209855293,0.010231401797666857,0.03143134607641109,0.08842123127837413,0.24673449294387922,0.021254395601639352,0.01801983650026149
397,04/05/2021 02:00:00 PM,418188,0.0001377220768489189,0.00014535587964533165,0.00045697871784828307,0.001130937421462679,0.0035931761451261585,0.010229243226904659,0.03141472639167947,0.08852931209759404,0.24675324675324675,0.021233984388690563,0.018016945816415744
398,04/06/2021 02:00:00 PM,419055,0.00013736263736263736,0.00014496605378240595,0.0004559013169035183,0.0011285266457680251,0.0036021454187692404,0.010224656664285148,0.031456484802718516,0.0886247303185414,0.24675665050452103,0.02122907819135648,0.018012379799456385
